subset,label,filename,full_path
Train,neutral,ffhq_3039.png,/content/mood_data/Train/neutral/ffhq_3039.png
Train,neutral,ffhq_5182.png,/content/mood_data/Train/neutral/ffhq_5182.png
Train,neutral,ffhq_2824.png,/content/mood_data/Train/neutral/ffhq_2824.png
Train,neutral,ffhq_5464.png,/content/mood_data/Train/neutral/ffhq_5464.png
Train,neutral,ffhq_5053.png,/content/mood_data/Train/neutral/ffhq_5053.png
Train,neutral,ffhq_2930.png,/content/mood_data/Train/neutral/ffhq_2930.png
Train,neutral,ffhq_4371.png,/content/mood_data/Train/neutral/ffhq_4371.png
Train,neutral,ffhq_2991.png,/content/mood_data/Train/neutral/ffhq_2991.png
Train,neutral,ffhq_4959.png,/content/mood_data/Train/neutral/ffhq_4959.png
Train,neutral,ffhq_4481.png,/content/mood_data/Train/neutral/ffhq_4481.png
Train,neutral,ffhq_4569.png,/content/mood_data/Train/neutral/ffhq_4569.png
Train,neutral,ffhq_5211.png,/content/mood_data/Train/neutral/ffhq_5211.png
Train,neutral,ffhq_3780.png,/content/mood_data/Train/neutral/ffhq_3780.png
Train,neutral,ffhq_5634.png,/content/mood_data/Train/neutral/ffhq_5634.png
Train,neutral,ffhq_5220.png,/content/mood_data/Train/neutral/ffhq_5220.png
Train,neutral,ffhq_4449.png,/content/mood_data/Train/neutral/ffhq_4449.png
Train,neutral,ffhq_4960.png,/content/mood_data/Train/neutral/ffhq_4960.png
Train,neutral,ffhq_4907.png,/content/mood_data/Train/neutral/ffhq_4907.png
Train,neutral,ffhq_2677.png,/content/mood_data/Train/neutral/ffhq_2677.png
Train,neutral,ffhq_4264.png,/content/mood_data/Train/neutral/ffhq_4264.png
Train,neutral,ffhq_3041.png,/content/mood_data/Train/neutral/ffhq_3041.png
Train,neutral,ffhq_2513.png,/content/mood_data/Train/neutral/ffhq_2513.png
Train,neutral,image0024448.jpg,/content/mood_data/Train/neutral/image0024448.jpg
Train,neutral,ffhq_2502.png,/content/mood_data/Train/neutral/ffhq_2502.png
Train,neutral,ffhq_5177.png,/content/mood_data/Train/neutral/ffhq_5177.png
Train,neutral,ffhq_4514.png,/content/mood_data/Train/neutral/ffhq_4514.png
Train,neutral,ffhq_5156.png,/content/mood_data/Train/neutral/ffhq_5156.png
Train,neutral,ffhq_5071.png,/content/mood_data/Train/neutral/ffhq_5071.png
Train,neutral,ffhq_4818.png,/content/mood_data/Train/neutral/ffhq_4818.png
Train,neutral,ffhq_5285.png,/content/mood_data/Train/neutral/ffhq_5285.png
Train,neutral,ffhq_2885.png,/content/mood_data/Train/neutral/ffhq_2885.png
Train,neutral,ffhq_2971.png,/content/mood_data/Train/neutral/ffhq_2971.png
Train,neutral,ffhq_5035.png,/content/mood_data/Train/neutral/ffhq_5035.png
Train,neutral,ffhq_5418.png,/content/mood_data/Train/neutral/ffhq_5418.png
Train,neutral,ffhq_2867.png,/content/mood_data/Train/neutral/ffhq_2867.png
Train,neutral,ffhq_5055.png,/content/mood_data/Train/neutral/ffhq_5055.png
Train,neutral,ffhq_4672.png,/content/mood_data/Train/neutral/ffhq_4672.png
Train,neutral,ffhq_4867.png,/content/mood_data/Train/neutral/ffhq_4867.png
Train,neutral,ffhq_5032.png,/content/mood_data/Train/neutral/ffhq_5032.png
Train,neutral,ffhq_4469.png,/content/mood_data/Train/neutral/ffhq_4469.png
Train,neutral,ffhq_2601.png,/content/mood_data/Train/neutral/ffhq_2601.png
Train,neutral,ffhq_4105.png,/content/mood_data/Train/neutral/ffhq_4105.png
Train,neutral,ffhq_3849.png,/content/mood_data/Train/neutral/ffhq_3849.png
Train,neutral,image0016153.jpg,/content/mood_data/Train/neutral/image0016153.jpg
Train,neutral,ffhq_3940.png,/content/mood_data/Train/neutral/ffhq_3940.png
Train,neutral,ffhq_3738.png,/content/mood_data/Train/neutral/ffhq_3738.png
Train,neutral,ffhq_5508.png,/content/mood_data/Train/neutral/ffhq_5508.png
Train,neutral,ffhq_2779.png,/content/mood_data/Train/neutral/ffhq_2779.png
Train,neutral,image0031226.jpg,/content/mood_data/Train/neutral/image0031226.jpg
Train,neutral,ffhq_2611.png,/content/mood_data/Train/neutral/ffhq_2611.png
Train,neutral,ffhq_2368.png,/content/mood_data/Train/neutral/ffhq_2368.png
Train,neutral,ffhq_4221.png,/content/mood_data/Train/neutral/ffhq_4221.png
Train,neutral,ffhq_4304.png,/content/mood_data/Train/neutral/ffhq_4304.png
Train,neutral,ffhq_3053.png,/content/mood_data/Train/neutral/ffhq_3053.png
Train,neutral,ffhq_2420.png,/content/mood_data/Train/neutral/ffhq_2420.png
Train,neutral,ffhq_4580.png,/content/mood_data/Train/neutral/ffhq_4580.png
Train,neutral,ffhq_5441.png,/content/mood_data/Train/neutral/ffhq_5441.png
Train,neutral,ffhq_2552.png,/content/mood_data/Train/neutral/ffhq_2552.png
Train,neutral,image0028007.jpg,/content/mood_data/Train/neutral/image0028007.jpg
Train,neutral,ffhq_4694.png,/content/mood_data/Train/neutral/ffhq_4694.png
Train,neutral,ffhq_4563.png,/content/mood_data/Train/neutral/ffhq_4563.png
Train,neutral,ffhq_5132.png,/content/mood_data/Train/neutral/ffhq_5132.png
Train,neutral,ffhq_5216.png,/content/mood_data/Train/neutral/ffhq_5216.png
Train,neutral,ffhq_5072.png,/content/mood_data/Train/neutral/ffhq_5072.png
Train,neutral,ffhq_4375.png,/content/mood_data/Train/neutral/ffhq_4375.png
Train,neutral,image0032495.jpg,/content/mood_data/Train/neutral/image0032495.jpg
Train,neutral,ffhq_4958.png,/content/mood_data/Train/neutral/ffhq_4958.png
Train,neutral,ffhq_4135.png,/content/mood_data/Train/neutral/ffhq_4135.png
Train,neutral,ffhq_3915.png,/content/mood_data/Train/neutral/ffhq_3915.png
Train,neutral,ffhq_4641.png,/content/mood_data/Train/neutral/ffhq_4641.png
Train,neutral,ffhq_5361.png,/content/mood_data/Train/neutral/ffhq_5361.png
Train,neutral,ffhq_5059.png,/content/mood_data/Train/neutral/ffhq_5059.png
Train,neutral,ffhq_4396.png,/content/mood_data/Train/neutral/ffhq_4396.png
Train,neutral,ffhq_5225.png,/content/mood_data/Train/neutral/ffhq_5225.png
Train,neutral,ffhq_4024.png,/content/mood_data/Train/neutral/ffhq_4024.png
Train,neutral,ffhq_5090.png,/content/mood_data/Train/neutral/ffhq_5090.png
Train,neutral,ffhq_5069.png,/content/mood_data/Train/neutral/ffhq_5069.png
Train,neutral,ffhq_2882.png,/content/mood_data/Train/neutral/ffhq_2882.png
Train,neutral,ffhq_2730.png,/content/mood_data/Train/neutral/ffhq_2730.png
Train,neutral,ffhq_5471.png,/content/mood_data/Train/neutral/ffhq_5471.png
Train,neutral,ffhq_3987.png,/content/mood_data/Train/neutral/ffhq_3987.png
Train,neutral,ffhq_5120.png,/content/mood_data/Train/neutral/ffhq_5120.png
Train,neutral,ffhq_4467.png,/content/mood_data/Train/neutral/ffhq_4467.png
Train,neutral,ffhq_2416.png,/content/mood_data/Train/neutral/ffhq_2416.png
Train,neutral,ffhq_5007.png,/content/mood_data/Train/neutral/ffhq_5007.png
Train,neutral,ffhq_4603.png,/content/mood_data/Train/neutral/ffhq_4603.png
Train,neutral,ffhq_2620.png,/content/mood_data/Train/neutral/ffhq_2620.png
Train,neutral,ffhq_2821.png,/content/mood_data/Train/neutral/ffhq_2821.png
Train,neutral,ffhq_3955.png,/content/mood_data/Train/neutral/ffhq_3955.png
Train,neutral,image0032130.jpg,/content/mood_data/Train/neutral/image0032130.jpg
Train,neutral,ffhq_4108.png,/content/mood_data/Train/neutral/ffhq_4108.png
Train,neutral,ffhq_2616.png,/content/mood_data/Train/neutral/ffhq_2616.png
Train,neutral,ffhq_4981.png,/content/mood_data/Train/neutral/ffhq_4981.png
Train,neutral,ffhq_5395.png,/content/mood_data/Train/neutral/ffhq_5395.png
Train,neutral,ffhq_3027.png,/content/mood_data/Train/neutral/ffhq_3027.png
Train,neutral,ffhq_4853.png,/content/mood_data/Train/neutral/ffhq_4853.png
Train,neutral,ffhq_5289.png,/content/mood_data/Train/neutral/ffhq_5289.png
Train,neutral,ffhq_4772.png,/content/mood_data/Train/neutral/ffhq_4772.png
Train,neutral,ffhq_2565.png,/content/mood_data/Train/neutral/ffhq_2565.png
Train,neutral,ffhq_5114.png,/content/mood_data/Train/neutral/ffhq_5114.png
Train,neutral,ffhq_3749.png,/content/mood_data/Train/neutral/ffhq_3749.png
Train,neutral,ffhq_2969.png,/content/mood_data/Train/neutral/ffhq_2969.png
Train,neutral,ffhq_2823.png,/content/mood_data/Train/neutral/ffhq_2823.png
Train,neutral,ffhq_4744.png,/content/mood_data/Train/neutral/ffhq_4744.png
Train,neutral,ffhq_3037.png,/content/mood_data/Train/neutral/ffhq_3037.png
Train,neutral,ffhq_2509.png,/content/mood_data/Train/neutral/ffhq_2509.png
Train,neutral,ffhq_4471.png,/content/mood_data/Train/neutral/ffhq_4471.png
Train,neutral,ffhq_4443.png,/content/mood_data/Train/neutral/ffhq_4443.png
Train,neutral,ffhq_3927.png,/content/mood_data/Train/neutral/ffhq_3927.png
Train,neutral,ffhq_5049.png,/content/mood_data/Train/neutral/ffhq_5049.png
Train,neutral,ffhq_4505.png,/content/mood_data/Train/neutral/ffhq_4505.png
Train,neutral,ffhq_2455.png,/content/mood_data/Train/neutral/ffhq_2455.png
Train,neutral,ffhq_4503.png,/content/mood_data/Train/neutral/ffhq_4503.png
Train,neutral,ffhq_5411.png,/content/mood_data/Train/neutral/ffhq_5411.png
Train,neutral,ffhq_2814.png,/content/mood_data/Train/neutral/ffhq_2814.png
Train,neutral,ffhq_4730.png,/content/mood_data/Train/neutral/ffhq_4730.png
Train,neutral,ffhq_5133.png,/content/mood_data/Train/neutral/ffhq_5133.png
Train,neutral,ffhq_2947.png,/content/mood_data/Train/neutral/ffhq_2947.png
Train,neutral,ffhq_5027.png,/content/mood_data/Train/neutral/ffhq_5027.png
Train,neutral,ffhq_4169.png,/content/mood_data/Train/neutral/ffhq_4169.png
Train,neutral,ffhq_4561.png,/content/mood_data/Train/neutral/ffhq_4561.png
Train,neutral,ffhq_3879.png,/content/mood_data/Train/neutral/ffhq_3879.png
Train,neutral,ffhq_3973.png,/content/mood_data/Train/neutral/ffhq_3973.png
Train,neutral,ffhq_2668.png,/content/mood_data/Train/neutral/ffhq_2668.png
Train,neutral,ffhq_3823.png,/content/mood_data/Train/neutral/ffhq_3823.png
Train,neutral,image0032343.jpg,/content/mood_data/Train/neutral/image0032343.jpg
Train,neutral,ffhq_3841.png,/content/mood_data/Train/neutral/ffhq_3841.png
Train,neutral,ffhq_2501.png,/content/mood_data/Train/neutral/ffhq_2501.png
Train,neutral,ffhq_4016.png,/content/mood_data/Train/neutral/ffhq_4016.png
Train,neutral,ffhq_3750.png,/content/mood_data/Train/neutral/ffhq_3750.png
Train,neutral,ffhq_4987.png,/content/mood_data/Train/neutral/ffhq_4987.png
Train,neutral,ffhq_5392.png,/content/mood_data/Train/neutral/ffhq_5392.png
Train,neutral,ffhq_3862.png,/content/mood_data/Train/neutral/ffhq_3862.png
Train,neutral,ffhq_4838.png,/content/mood_data/Train/neutral/ffhq_4838.png
Train,neutral,ffhq_3963.png,/content/mood_data/Train/neutral/ffhq_3963.png
Train,neutral,ffhq_5065.png,/content/mood_data/Train/neutral/ffhq_5065.png
Train,neutral,ffhq_2950.png,/content/mood_data/Train/neutral/ffhq_2950.png
Train,neutral,ffhq_4654.png,/content/mood_data/Train/neutral/ffhq_4654.png
Train,neutral,ffhq_3811.png,/content/mood_data/Train/neutral/ffhq_3811.png
Train,neutral,ffhq_5586.png,/content/mood_data/Train/neutral/ffhq_5586.png
Train,neutral,ffhq_5178.png,/content/mood_data/Train/neutral/ffhq_5178.png
Train,neutral,ffhq_2628.png,/content/mood_data/Train/neutral/ffhq_2628.png
Train,neutral,ffhq_2725.png,/content/mood_data/Train/neutral/ffhq_2725.png
Train,neutral,image0032511.jpg,/content/mood_data/Train/neutral/image0032511.jpg
Train,neutral,ffhq_3986.png,/content/mood_data/Train/neutral/ffhq_3986.png
Train,neutral,ffhq_4049.png,/content/mood_data/Train/neutral/ffhq_4049.png
Train,neutral,ffhq_4601.png,/content/mood_data/Train/neutral/ffhq_4601.png
Train,neutral,ffhq_5094.png,/content/mood_data/Train/neutral/ffhq_5094.png
Train,neutral,ffhq_2574.png,/content/mood_data/Train/neutral/ffhq_2574.png
Train,neutral,ffhq_4036.png,/content/mood_data/Train/neutral/ffhq_4036.png
Train,neutral,ffhq_4293.png,/content/mood_data/Train/neutral/ffhq_4293.png
Train,neutral,ffhq_2369.png,/content/mood_data/Train/neutral/ffhq_2369.png
Train,neutral,ffhq_4821.png,/content/mood_data/Train/neutral/ffhq_4821.png
Train,neutral,ffhq_2641.png,/content/mood_data/Train/neutral/ffhq_2641.png
Train,neutral,ffhq_4800.png,/content/mood_data/Train/neutral/ffhq_4800.png
Train,neutral,ffhq_4122.png,/content/mood_data/Train/neutral/ffhq_4122.png
Train,neutral,ffhq_3997.png,/content/mood_data/Train/neutral/ffhq_3997.png
Train,neutral,ffhq_2954.png,/content/mood_data/Train/neutral/ffhq_2954.png
Train,neutral,ffhq_5248.png,/content/mood_data/Train/neutral/ffhq_5248.png
Train,neutral,ffhq_2868.png,/content/mood_data/Train/neutral/ffhq_2868.png
Train,neutral,ffhq_2459.png,/content/mood_data/Train/neutral/ffhq_2459.png
Train,neutral,ffhq_5403.png,/content/mood_data/Train/neutral/ffhq_5403.png
Train,neutral,ffhq_4353.png,/content/mood_data/Train/neutral/ffhq_4353.png
Train,neutral,ffhq_4979.png,/content/mood_data/Train/neutral/ffhq_4979.png
Train,neutral,ffhq_2803.png,/content/mood_data/Train/neutral/ffhq_2803.png
Train,neutral,ffhq_4783.png,/content/mood_data/Train/neutral/ffhq_4783.png
Train,neutral,ffhq_2966.png,/content/mood_data/Train/neutral/ffhq_2966.png
Train,neutral,ffhq_3767.png,/content/mood_data/Train/neutral/ffhq_3767.png
Train,neutral,ffhq_2472.png,/content/mood_data/Train/neutral/ffhq_2472.png
Train,neutral,ffhq_2898.png,/content/mood_data/Train/neutral/ffhq_2898.png
Train,neutral,ffhq_2856.png,/content/mood_data/Train/neutral/ffhq_2856.png
Train,neutral,ffhq_4109.png,/content/mood_data/Train/neutral/ffhq_4109.png
Train,neutral,ffhq_4358.png,/content/mood_data/Train/neutral/ffhq_4358.png
Train,neutral,ffhq_5525.png,/content/mood_data/Train/neutral/ffhq_5525.png
Train,neutral,ffhq_2751.png,/content/mood_data/Train/neutral/ffhq_2751.png
Train,neutral,ffhq_3910.png,/content/mood_data/Train/neutral/ffhq_3910.png
Train,neutral,ffhq_3788.png,/content/mood_data/Train/neutral/ffhq_3788.png
Train,neutral,ffhq_4521.png,/content/mood_data/Train/neutral/ffhq_4521.png
Train,neutral,ffhq_2861.png,/content/mood_data/Train/neutral/ffhq_2861.png
Train,neutral,ffhq_4488.png,/content/mood_data/Train/neutral/ffhq_4488.png
Train,neutral,ffhq_2423.png,/content/mood_data/Train/neutral/ffhq_2423.png
Train,neutral,ffhq_5348.png,/content/mood_data/Train/neutral/ffhq_5348.png
Train,neutral,ffhq_5319.png,/content/mood_data/Train/neutral/ffhq_5319.png
Train,neutral,ffhq_2517.png,/content/mood_data/Train/neutral/ffhq_2517.png
Train,neutral,ffhq_5452.png,/content/mood_data/Train/neutral/ffhq_5452.png
Train,neutral,ffhq_5598.png,/content/mood_data/Train/neutral/ffhq_5598.png
Train,neutral,ffhq_5531.png,/content/mood_data/Train/neutral/ffhq_5531.png
Train,neutral,ffhq_2597.png,/content/mood_data/Train/neutral/ffhq_2597.png
Train,neutral,ffhq_4286.png,/content/mood_data/Train/neutral/ffhq_4286.png
Train,neutral,ffhq_4544.png,/content/mood_data/Train/neutral/ffhq_4544.png
Train,neutral,ffhq_4031.png,/content/mood_data/Train/neutral/ffhq_4031.png
Train,neutral,ffhq_5451.png,/content/mood_data/Train/neutral/ffhq_5451.png
Train,neutral,ffhq_4139.png,/content/mood_data/Train/neutral/ffhq_4139.png
Train,neutral,ffhq_5530.png,/content/mood_data/Train/neutral/ffhq_5530.png
Train,neutral,ffhq_5545.png,/content/mood_data/Train/neutral/ffhq_5545.png
Train,neutral,ffhq_4963.png,/content/mood_data/Train/neutral/ffhq_4963.png
Train,neutral,ffhq_5542.png,/content/mood_data/Train/neutral/ffhq_5542.png
Train,neutral,ffhq_4908.png,/content/mood_data/Train/neutral/ffhq_4908.png
Train,neutral,ffhq_5556.png,/content/mood_data/Train/neutral/ffhq_5556.png
Train,neutral,ffhq_5334.png,/content/mood_data/Train/neutral/ffhq_5334.png
Train,neutral,ffhq_4605.png,/content/mood_data/Train/neutral/ffhq_4605.png
Train,neutral,ffhq_4597.png,/content/mood_data/Train/neutral/ffhq_4597.png
Train,neutral,ffhq_4587.png,/content/mood_data/Train/neutral/ffhq_4587.png
Train,neutral,ffhq_5659.png,/content/mood_data/Train/neutral/ffhq_5659.png
Train,neutral,ffhq_4098.png,/content/mood_data/Train/neutral/ffhq_4098.png
Train,neutral,ffhq_4059.png,/content/mood_data/Train/neutral/ffhq_4059.png
Train,neutral,ffhq_4303.png,/content/mood_data/Train/neutral/ffhq_4303.png
Train,neutral,ffhq_4040.png,/content/mood_data/Train/neutral/ffhq_4040.png
Train,neutral,ffhq_3868.png,/content/mood_data/Train/neutral/ffhq_3868.png
Train,neutral,ffhq_2783.png,/content/mood_data/Train/neutral/ffhq_2783.png
Train,neutral,ffhq_4470.png,/content/mood_data/Train/neutral/ffhq_4470.png
Train,neutral,ffhq_4262.png,/content/mood_data/Train/neutral/ffhq_4262.png
Train,neutral,ffhq_2979.png,/content/mood_data/Train/neutral/ffhq_2979.png
Train,neutral,ffhq_2437.png,/content/mood_data/Train/neutral/ffhq_2437.png
Train,neutral,ffhq_5535.png,/content/mood_data/Train/neutral/ffhq_5535.png
Train,neutral,ffhq_5047.png,/content/mood_data/Train/neutral/ffhq_5047.png
Train,neutral,ffhq_4921.png,/content/mood_data/Train/neutral/ffhq_4921.png
Train,neutral,ffhq_2990.png,/content/mood_data/Train/neutral/ffhq_2990.png
Train,neutral,ffhq_5485.png,/content/mood_data/Train/neutral/ffhq_5485.png
Train,neutral,image0032152.jpg,/content/mood_data/Train/neutral/image0032152.jpg
Train,neutral,ffhq_4954.png,/content/mood_data/Train/neutral/ffhq_4954.png
Train,neutral,ffhq_4147.png,/content/mood_data/Train/neutral/ffhq_4147.png
Train,neutral,image0032517.jpg,/content/mood_data/Train/neutral/image0032517.jpg
Train,neutral,ffhq_5037.png,/content/mood_data/Train/neutral/ffhq_5037.png
Train,neutral,ffhq_3942.png,/content/mood_data/Train/neutral/ffhq_3942.png
Train,neutral,ffhq_2796.png,/content/mood_data/Train/neutral/ffhq_2796.png
Train,neutral,ffhq_5244.png,/content/mood_data/Train/neutral/ffhq_5244.png
Train,neutral,ffhq_5398.png,/content/mood_data/Train/neutral/ffhq_5398.png
Train,neutral,ffhq_2457.png,/content/mood_data/Train/neutral/ffhq_2457.png
Train,neutral,ffhq_4134.png,/content/mood_data/Train/neutral/ffhq_4134.png
Train,neutral,ffhq_5339.png,/content/mood_data/Train/neutral/ffhq_5339.png
Train,neutral,ffhq_5031.png,/content/mood_data/Train/neutral/ffhq_5031.png
Train,neutral,image0029082.jpg,/content/mood_data/Train/neutral/image0029082.jpg
Train,neutral,ffhq_5576.png,/content/mood_data/Train/neutral/ffhq_5576.png
Train,neutral,ffhq_3742.png,/content/mood_data/Train/neutral/ffhq_3742.png
Train,neutral,ffhq_4507.png,/content/mood_data/Train/neutral/ffhq_4507.png
Train,neutral,ffhq_5384.png,/content/mood_data/Train/neutral/ffhq_5384.png
Train,neutral,ffhq_4876.png,/content/mood_data/Train/neutral/ffhq_4876.png
Train,neutral,ffhq_3916.png,/content/mood_data/Train/neutral/ffhq_3916.png
Train,neutral,ffhq_2998.png,/content/mood_data/Train/neutral/ffhq_2998.png
Train,neutral,ffhq_2851.png,/content/mood_data/Train/neutral/ffhq_2851.png
Train,neutral,ffhq_4862.png,/content/mood_data/Train/neutral/ffhq_4862.png
Train,neutral,ffhq_2981.png,/content/mood_data/Train/neutral/ffhq_2981.png
Train,neutral,ffhq_4038.png,/content/mood_data/Train/neutral/ffhq_4038.png
Train,neutral,ffhq_4332.png,/content/mood_data/Train/neutral/ffhq_4332.png
Train,neutral,ffhq_5190.png,/content/mood_data/Train/neutral/ffhq_5190.png
Train,neutral,ffhq_3995.png,/content/mood_data/Train/neutral/ffhq_3995.png
Train,neutral,ffhq_4738.png,/content/mood_data/Train/neutral/ffhq_4738.png
Train,neutral,ffhq_5639.png,/content/mood_data/Train/neutral/ffhq_5639.png
Train,neutral,ffhq_4535.png,/content/mood_data/Train/neutral/ffhq_4535.png
Train,neutral,ffhq_5014.png,/content/mood_data/Train/neutral/ffhq_5014.png
Train,neutral,ffhq_2949.png,/content/mood_data/Train/neutral/ffhq_2949.png
Train,neutral,ffhq_2595.png,/content/mood_data/Train/neutral/ffhq_2595.png
Train,neutral,ffhq_4440.png,/content/mood_data/Train/neutral/ffhq_4440.png
Train,neutral,ffhq_4975.png,/content/mood_data/Train/neutral/ffhq_4975.png
Train,neutral,ffhq_3794.png,/content/mood_data/Train/neutral/ffhq_3794.png
Train,neutral,ffhq_3947.png,/content/mood_data/Train/neutral/ffhq_3947.png
Train,neutral,ffhq_4592.png,/content/mood_data/Train/neutral/ffhq_4592.png
Train,neutral,ffhq_5645.png,/content/mood_data/Train/neutral/ffhq_5645.png
Train,neutral,ffhq_2906.png,/content/mood_data/Train/neutral/ffhq_2906.png
Train,neutral,ffhq_5193.png,/content/mood_data/Train/neutral/ffhq_5193.png
Train,neutral,ffhq_2944.png,/content/mood_data/Train/neutral/ffhq_2944.png
Train,neutral,ffhq_4460.png,/content/mood_data/Train/neutral/ffhq_4460.png
Train,neutral,ffhq_4455.png,/content/mood_data/Train/neutral/ffhq_4455.png
Train,neutral,ffhq_5636.png,/content/mood_data/Train/neutral/ffhq_5636.png
Train,neutral,ffhq_2627.png,/content/mood_data/Train/neutral/ffhq_2627.png
Train,neutral,ffhq_4220.png,/content/mood_data/Train/neutral/ffhq_4220.png
Train,neutral,image0000939.jpg,/content/mood_data/Train/neutral/image0000939.jpg
Train,neutral,ffhq_2788.png,/content/mood_data/Train/neutral/ffhq_2788.png
Train,neutral,ffhq_3874.png,/content/mood_data/Train/neutral/ffhq_3874.png
Train,neutral,ffhq_5309.png,/content/mood_data/Train/neutral/ffhq_5309.png
Train,neutral,ffhq_5606.png,/content/mood_data/Train/neutral/ffhq_5606.png
Train,neutral,ffhq_4154.png,/content/mood_data/Train/neutral/ffhq_4154.png
Train,neutral,ffhq_3017.png,/content/mood_data/Train/neutral/ffhq_3017.png
Train,neutral,ffhq_5304.png,/content/mood_data/Train/neutral/ffhq_5304.png
Train,neutral,ffhq_3826.png,/content/mood_data/Train/neutral/ffhq_3826.png
Train,neutral,ffhq_5313.png,/content/mood_data/Train/neutral/ffhq_5313.png
Train,neutral,ffhq_5363.png,/content/mood_data/Train/neutral/ffhq_5363.png
Train,neutral,ffhq_2816.png,/content/mood_data/Train/neutral/ffhq_2816.png
Train,neutral,ffhq_2667.png,/content/mood_data/Train/neutral/ffhq_2667.png
Train,neutral,ffhq_4195.png,/content/mood_data/Train/neutral/ffhq_4195.png
Train,neutral,ffhq_5459.png,/content/mood_data/Train/neutral/ffhq_5459.png
Train,neutral,ffhq_4324.png,/content/mood_data/Train/neutral/ffhq_4324.png
Train,neutral,ffhq_4335.png,/content/mood_data/Train/neutral/ffhq_4335.png
Train,neutral,image0022536.jpg,/content/mood_data/Train/neutral/image0022536.jpg
Train,neutral,image0015342.jpg,/content/mood_data/Train/neutral/image0015342.jpg
Train,neutral,ffhq_3801.png,/content/mood_data/Train/neutral/ffhq_3801.png
Train,neutral,ffhq_5172.png,/content/mood_data/Train/neutral/ffhq_5172.png
Train,neutral,ffhq_5350.png,/content/mood_data/Train/neutral/ffhq_5350.png
Train,neutral,ffhq_2878.png,/content/mood_data/Train/neutral/ffhq_2878.png
Train,neutral,ffhq_4479.png,/content/mood_data/Train/neutral/ffhq_4479.png
Train,neutral,ffhq_2387.png,/content/mood_data/Train/neutral/ffhq_2387.png
Train,neutral,image0032326.jpg,/content/mood_data/Train/neutral/image0032326.jpg
Train,neutral,ffhq_3990.png,/content/mood_data/Train/neutral/ffhq_3990.png
Train,neutral,ffhq_4881.png,/content/mood_data/Train/neutral/ffhq_4881.png
Train,neutral,ffhq_5622.png,/content/mood_data/Train/neutral/ffhq_5622.png
Train,neutral,ffhq_2994.png,/content/mood_data/Train/neutral/ffhq_2994.png
Train,neutral,ffhq_4315.png,/content/mood_data/Train/neutral/ffhq_4315.png
Train,neutral,ffhq_4736.png,/content/mood_data/Train/neutral/ffhq_4736.png
Train,neutral,ffhq_3042.png,/content/mood_data/Train/neutral/ffhq_3042.png
Train,neutral,ffhq_5385.png,/content/mood_data/Train/neutral/ffhq_5385.png
Train,neutral,ffhq_2755.png,/content/mood_data/Train/neutral/ffhq_2755.png
Train,neutral,ffhq_5203.png,/content/mood_data/Train/neutral/ffhq_5203.png
Train,neutral,ffhq_2782.png,/content/mood_data/Train/neutral/ffhq_2782.png
Train,neutral,ffhq_3031.png,/content/mood_data/Train/neutral/ffhq_3031.png
Train,neutral,ffhq_2391.png,/content/mood_data/Train/neutral/ffhq_2391.png
Train,neutral,ffhq_5322.png,/content/mood_data/Train/neutral/ffhq_5322.png
Train,neutral,ffhq_5626.png,/content/mood_data/Train/neutral/ffhq_5626.png
Train,neutral,ffhq_4248.png,/content/mood_data/Train/neutral/ffhq_4248.png
Train,neutral,ffhq_2739.png,/content/mood_data/Train/neutral/ffhq_2739.png
Train,neutral,ffhq_2699.png,/content/mood_data/Train/neutral/ffhq_2699.png
Train,neutral,ffhq_4235.png,/content/mood_data/Train/neutral/ffhq_4235.png
Train,neutral,ffhq_5291.png,/content/mood_data/Train/neutral/ffhq_5291.png
Train,neutral,ffhq_5352.png,/content/mood_data/Train/neutral/ffhq_5352.png
Train,neutral,ffhq_5207.png,/content/mood_data/Train/neutral/ffhq_5207.png
Train,neutral,ffhq_3033.png,/content/mood_data/Train/neutral/ffhq_3033.png
Train,neutral,ffhq_2771.png,/content/mood_data/Train/neutral/ffhq_2771.png
Train,neutral,ffhq_4677.png,/content/mood_data/Train/neutral/ffhq_4677.png
Train,neutral,ffhq_2749.png,/content/mood_data/Train/neutral/ffhq_2749.png
Train,neutral,ffhq_3021.png,/content/mood_data/Train/neutral/ffhq_3021.png
Train,neutral,ffhq_2992.png,/content/mood_data/Train/neutral/ffhq_2992.png
Train,neutral,ffhq_5603.png,/content/mood_data/Train/neutral/ffhq_5603.png
Train,neutral,ffhq_5400.png,/content/mood_data/Train/neutral/ffhq_5400.png
Train,neutral,image0029002.jpg,/content/mood_data/Train/neutral/image0029002.jpg
Train,neutral,ffhq_4690.png,/content/mood_data/Train/neutral/ffhq_4690.png
Train,neutral,ffhq_2554.png,/content/mood_data/Train/neutral/ffhq_2554.png
Train,neutral,ffhq_5456.png,/content/mood_data/Train/neutral/ffhq_5456.png
Train,neutral,ffhq_4096.png,/content/mood_data/Train/neutral/ffhq_4096.png
Train,neutral,ffhq_5013.png,/content/mood_data/Train/neutral/ffhq_5013.png
Train,neutral,ffhq_4168.png,/content/mood_data/Train/neutral/ffhq_4168.png
Train,neutral,ffhq_2757.png,/content/mood_data/Train/neutral/ffhq_2757.png
Train,neutral,ffhq_2372.png,/content/mood_data/Train/neutral/ffhq_2372.png
Train,neutral,ffhq_2973.png,/content/mood_data/Train/neutral/ffhq_2973.png
